<<<<<<< HEAD
;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);acidification: terrestrial;climate change: freshwater ecosystems;climate change: terrestrial ecosystems;ecotoxicity: freshwater;ecotoxicity: marine;ecotoxicity: terrestrial;eutrophication: freshwater;eutrophication: marine;land use;photochemical oxidant formation: terrestrial ecosystems;water use: aquatic ecosystems;water use: terrestrial ecosystems;climate change: human health;human toxicity: carcinogenic;human toxicity: non-carcinogenic;ionising radiation;ozone depletion;particulate matter formation;photochemical oxidant formation: human health;water use: human health;energy resources: non-renewable, fossil;material resources: metals/minerals;ecosystem quality;human health;natural resources;log parameters
b8160daeadf769967ad054f6e6b448e3;GLO;SSP5-Base-2050;b8160daeadf769967ad054f6e6b448e3;market for Distiller's Dried Grains with Solubles;Distiller's Dried Grains with Solubles;kilogram;0.029013450550032883;0.00012947537024635093;5.7029863618162164e-05;8.581706112142481e-11;3.709390455222443e-10;1.0916403969527995e-07;0.002994753789832173;;;
ed68c3463cce2d453de057e112411ab5;GLO;SSP5-Base-2050;ed68c3463cce2d453de057e112411ab5;market for steatite;steatite;kilogram;0.5989726737075767;0.0006209224140572751;0.003987682594438864;7.365996406365734e-10;5.907206184869265e-09;1.5979628181703263e-06;0.06598150622626985;;;
7075675b46724f0d43360996e9a0a4c5;GLO;SSP5-Base-2050;7075675b46724f0d43360996e9a0a4c5;market for peat moss;peat moss;cubic meter;5.275044737833892;0.003532832501150328;0.00993666967369526;6.219700420888538e-08;6.226235223962004e-07;0.00012235928752873509;0.3147940469765392;;;
e285e7b7da998d67a3eb0a314ef7b4c6;GLO;SSP5-Base-2050;e285e7b7da998d67a3eb0a314ef7b4c6;market for tram;tram;unit;50380.563333322585;355.0091037750239;116.53517140098782;0.0005172138440430038;0.0006121604974079093;0.5535598849730451;7349.602118749204;;;
0c68daf6455c3e7750a7d48e87f17f7a;GLO;SSP5-Base-2050;0c68daf6455c3e7750a7d48e87f17f7a;market for tantalum concentrate, 30% Ta2O5;tantalum concentrate, 30% Ta2O5;kilogram;69.36696867817005;1.0903927450580184;0.1478153496379841;1.7295284066234194e-07;2.9925883839893273e-07;0.00010680849969906708;7.327271065150379;;;
2cdaeccc8bbd89429024ab5cfc18719f;GLO;SSP5-Base-2050;2cdaeccc8bbd89429024ab5cfc18719f;market for prohexadione calcium;prohexadione calcium;kilogram;8.915316754304328;0.03964152797283308;0.023242404370245513;1.4926205649840059e-07;1.0801112022945115e-07;4.2440508486420545e-05;1.8169219026949452;;;
78bcd9d24af3933ce20a592c748ca366;GLO;SSP5-Base-2050;78bcd9d24af3933ce20a592c748ca366;market for energy wood harvester;energy wood harvester;unit;103322.35337088542;768.3104089983542;222.71324476029122;0.0007818144055402179;0.0004731379087883715;0.5339339711917579;11248.363980375525;;;
f7b2a1139e3e46e0b644dc8d78263c2a;GLO;SSP5-Base-2050;f7b2a1139e3e46e0b644dc8d78263c2a;market for mango seedling, for planting;mango seedling, for planting;unit;0.2663294826221039;0.0002069097664510153;0.0002836345245487076;2.962128067118202e-10;7.654724538878828e-10;3.21408036212449e-07;0.01181954966210877;;;
4e402383250f11fdef7cdad00d487a56;GLO;SSP5-Base-2050;4e402383250f11fdef7cdad00d487a56;market for 2-nitroaniline;2-nitroaniline;kilogram;2.3183354189797853;0.010456861837399647;0.009388027371555186;2.5488830304099998e-08;2.2516414823814177e-08;1.0782306126354224e-05;0.7275203499628609;;;
12f88b16014ca0d762f49067dfc099c7;RoW;SSP5-Base-2050;12f88b16014ca0d762f49067dfc099c7;market for isopropanol;isopropanol;kilogram;0.5481405247646405;0.0006926458920054644;0.007123008760877743;3.97263195585836e-09;9.221731188075394e-09;4.231817896308698e-06;0.5338036135778849;;;
13565d77e9aebe4a571b3816886917f6;GLO;SSP5-Base-2050;13565d77e9aebe4a571b3816886917f6;market for furnace, logs, softwood storage area, 6kW;furnace, logs, softwood storage area, 6kW;unit;1133.3269207886688;2.1786323755618;0.5288050595698233;1.8793000702523665e-06;1.8317305863122434e-06;0.001588294610502616;32.14285324205027;;;
f70dadbb60d12d9d6ad81367600089b2;GLO;SSP5-Base-2050;f70dadbb60d12d9d6ad81367600089b2;market for geothermal power plant, Hot-Dry-Rock;geothermal power plant, Hot-Dry-Rock;unit;42547978.17927466;77323.8626232228;457812.1566585931;0.0600275714855765;0.16950801257668405;108.54858504040274;3806169.1170259262;;;
1deb8c6691c4448d10b7c83adde3db1c;GLO;SSP5-Base-2050;1deb8c6691c4448d10b7c83adde3db1c;market for yarn, kenaf;yarn, kenaf;kilogram;18.394146894813023;0.010841406807195746;0.002088731505632109;9.348684767275155e-09;4.237208479876156e-08;6.827931654281218e-06;0.0865455397438586;;;
435737c5d40498ead3813ee28906ca13;GLO;SSP5-Base-2050;435737c5d40498ead3813ee28906ca13;market for fatty acid;fatty acid;kilogram;1.0285100287417936;0.007468303889814947;0.0015560097043911696;2.6502101440236545e-09;5.15438367240217e-08;8.586659846117477e-06;0.06166244603616648;;;
98916038b56e9f9d8144eb118f5a0dd0;GLO;SSP5-Base-2050;98916038b56e9f9d8144eb118f5a0dd0;market for lithium carbonate;lithium carbonate;kilogram;41.83794051166378;0.08221630834444218;0.009398194426332492;4.8336815557424695e-08;3.777477866793598e-08;2.0315096702521612e-05;6.701864807282122;;;
37090bb658283ba9898f9fac13be3430;GLO;SSP5-Base-2050;37090bb658283ba9898f9fac13be3430;market for furnace, wood chips, with silo, 5000kW;furnace, wood chips, with silo, 5000kW;unit;869331.5168464105;1729.3652806095572;391.23255063549965;0.0010087251827481482;0.0010927623674323985;1.175679481895403;26731.94922051249;;;
85f071087c45928654cc97d14c3d465a;GLO;SSP5-Base-2050;85f071087c45928654cc97d14c3d465a;market for propyl amine;propyl amine;kilogram;2.235332334361284;0.004237971179213941;0.009324038471252231;3.5766772132853795e-08;3.750287019068307e-08;1.709776134093355e-05;0.8708864716840987;;;
1372b74bf193f947f6ee656e846a575e;GLO;SSP5-Base-2050;1372b74bf193f947f6ee656e846a575e;market for metamitron;metamitron;kilogram;3.785185012544367;0.0227665037852727;0.008398503169535425;5.917939718656885e-08;2.6394183615332604e-08;1.1986384287199474e-05;0.6613519603414165;;;
ca487247d88662a6433b8394bee3749b;GLO;SSP5-Base-2050;ca487247d88662a6433b8394bee3749b;market for soybean seed, organic, for sowing;soybean seed, organic, for sowing;kilogram;0.42044391043835677;0.00043292224923899183;0.0011648368108996064;1.993074809164544e-09;4.0464712639343817e-08;1.9168957303276736e-06;0.033712778701446205;;;
9ba7c065eece194826270534aedf7bd5;GLO;SSP5-Base-2050;9ba7c065eece194826270534aedf7bd5;market for salt;salt;kilogram;0.11897175196519688;7.77186243215835e-05;0.00014174395459293202;1.2743190164460223e-10;2.651418986493605e-10;1.7889055974556303e-07;0.005053435157402211;;;
f4a27cfc1ea563cc1b8fe86fb14d478a;GLO;SSP5-Base-2050;f4a27cfc1ea563cc1b8fe86fb14d478a;market for barium carbonate;barium carbonate;kilogram;0.7648789205452955;0.0006864535783874285;0.0011912551137662985;5.378086644670209e-09;5.78186602338389e-09;1.0031208481977807e-05;0.06967449272821677;;;
7c94299585fd4bd7fcb3671c36cd1618;RoW;SSP5-Base-2050;7c94299585fd4bd7fcb3671c36cd1618;market for xylene;xylene;kilogram;0.18122755352668007;0.00010195690534157624;0.007714014569307622;1.779945050704612e-10;6.5124300917116904e-09;2.7111898099941225e-06;0.5798638963172008;;;
189d143c6efd2310d7522b03abb89435;GLO;SSP5-Base-2050;189d143c6efd2310d7522b03abb89435;market for inert material landfill;inert material landfill;unit;2249187.9577582534;5650.575514258666;12055.516518832806;0.005126239083753292;0.01281316657600222;4.763735114930261;759299.314094099;;;
bd2032dac0eb286ae656cc8d7446818d;RoW;SSP5-Base-2050;bd2032dac0eb286ae656cc8d7446818d;market for rape oil, crude;rape oil, crude;kilogram;0.9072348950890166;0.0012415931080361274;0.002567257458050043;3.4428157782543248e-09;7.255828998459301e-08;8.10845956239477e-06;0.09045775151808239;;;
d06fd409d03bd7339dd73b9fc3778a76;RoW;SSP5-Base-2050;d06fd409d03bd7339dd73b9fc3778a76;market for cyclohexanol;cyclohexanol;kilogram;0.9483642479616079;0.0010325159774218682;0.008946579680714566;8.498625548670297e-09;1.1332655991509664e-08;5.427564570945034e-06;0.6277303589124987;;;
a0eb06865e4230e9018112f6db1f0140;RoW;SSP5-Base-2050;a0eb06865e4230e9018112f6db1f0140;market for oriented strand board;oriented strand board;cubic meter;266.53669299079473;0.40845217756976504;0.7099433912859294;2.0293478675919273e-06;1.1173057694444736e-05;0.00124086697022886;36.35272737577042;;;
bd62403bfcf0381ca09fc59e71e13aa6;GLO;SSP5-Base-2050;bd62403bfcf0381ca09fc59e71e13aa6;market for cable yarder with sled winch;cable yarder with sled winch;unit;19969.97034956903;206.45037213095745;478.08052746364535;9.634221921216773e-05;0.00010506193602421613;0.11712586272950319;2414.9475032768128;;;
62126c280b17c6d6a69b136eac3ce9c4;GLO;SSP5-Base-2050;62126c280b17c6d6a69b136eac3ce9c4;market for p-chlorophenol;p-chlorophenol;kilogram;1.7298931804467612;0.008012394531869822;0.009123904331829913;2.396715894077803e-08;1.4654229895125354e-08;7.0175230090749125e-06;0.6540247545579225;;;
0fbaaf8add8672145bddbe1344d1c29d;RoW;SSP5-Base-2050;0fbaaf8add8672145bddbe1344d1c29d;market for xenon, gaseous;xenon, gaseous;kilogram;89.02540294291944;0.2030432490004607;0.24015467245443037;1.3528596535913106e-05;2.6733300763375813e-06;0.001164450246729203;24.33992236758954;;;
a25c7c13721c4efdcf8712c1ebaba0ab;GLO;SSP5-Base-2050;a25c7c13721c4efdcf8712c1ebaba0ab;market for peanut seed, at farm;peanut seed, at farm;kilogram;0.8874838318445573;0.0011242278227351788;0.0027968153733834893;2.839980941397863e-09;1.1747878553243462e-07;7.156982811612914e-06;0.11485569463981538;;;
0a4f553af31c0df654983eab46548596;GLO;SSP5-Base-2050;0a4f553af31c0df654983eab46548596;market for slag landfill;slag landfill;unit;2531212.967240449;16588.282660744444;13525.091076915685;0.00722749666691732;0.015274420518955036;5.551450560950205;807742.5176886854;;;
f707f43892f41e66ff76720e71589834;GLO;SSP5-Base-2050;f707f43892f41e66ff76720e71589834;market for palm date, organic;palm date, organic;kilogram;0.35705359087947797;0.0008584129312696272;0.0016068638275362067;2.6608629190397012e-09;1.811058139576739e-08;3.3735708475742545e-06;0.03086316863387181;;;
4e499b344e793337e882f3698445019f;GLO;SSP5-Base-2050;4e499b344e793337e882f3698445019f;market for fish freezing, small fish;fish freezing, small fish;kilogram;0.2962063085101569;0.015349021380212186;0.0015779697915379361;4.4509161821307136e-09;1.9491349830169905e-09;6.957478691826646e-07;0.06966999260406768;;;
e1d2a7d5751f8635806666d8964a3b60;RoW;SSP5-Base-2050;e1d2a7d5751f8635806666d8964a3b60;market for straw, organic;straw, organic;kilogram;0.02309685340295882;3.3229377176629356e-05;7.76468204591772e-05;6.072920517165941e-11;1.979592318495012e-09;3.0649825853312305e-07;0.0021146083762884783;;;
73c4f8da7274d6f25d3e1e504dd3e8bf;GLO;SSP5-Base-2050;73c4f8da7274d6f25d3e1e504dd3e8bf;market for cabbage red;cabbage red;kilogram;0.9070128193805105;0.0003248306579196015;0.0006884886228135518;2.1038613396794088e-09;2.8582462791545525e-09;8.513476047183048e-07;0.024659830299599155;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
c7cf571e5175aa5d01e44a386009bcec;RoW;SSP5-Base-2050;c7cf571e5175aa5d01e44a386009bcec;market for petroleum;petroleum;kilogram;0.05065638302817114;0.0001926960451904328;0.001986245479862522;5.348445867391088e-10;2.357536104581018e-09;9.625346423314355e-07;0.4898261651100985;;;
ff07af9c5c546b9696665be9f30fc05b;GLO;SSP5-Base-2050;ff07af9c5c546b9696665be9f30fc05b;market for titanium, triple-melt;titanium, triple-melt;kilogram;30.41840022165146;0.0940120901083046;0.023487113682067663;3.980125534301519e-07;1.9646894596491507e-07;0.00014781281069745577;2.379124950606984;;;
e2c427ed3a5da7f674f03ceacca0f8eb;GLO;SSP5-Base-2050;e2c427ed3a5da7f674f03ceacca0f8eb;market for sulfamic acid;sulfamic acid;kilogram;1.1201201269237437;0.0015405475197284265;0.001895478021499189;7.976262599676932e-09;1.0379743924233793e-08;6.907958771286713e-06;0.12060525587585336;;;
3ac7d8478a14a894284730281431383d;GLO;SSP5-Base-2050;3ac7d8478a14a894284730281431383d;market for glass fibre;glass fibre;kilogram;1.3896271968468237;0.01292596866503349;0.009033111397525592;1.6681559304842736e-08;1.0764823767206384e-08;5.734426631800005e-06;0.2024340184222187;;;
4fbd6e9e2910e3a6144191aa03019ba9;GLO;SSP5-Base-2050;4fbd6e9e2910e3a6144191aa03019ba9;market for acetaldehyde;acetaldehyde;kilogram;0.559463613328792;0.0004937458215103056;0.006023977867468982;6.840999782627821e-09;7.424665435677356e-09;3.2853940858188216e-06;0.4398888854721044;;;
6d7ee21bb274380f2c39296b24d98a43;RoW;SSP5-Base-2050;6d7ee21bb274380f2c39296b24d98a43;market for ammonium nitrate;ammonium nitrate;kilogram;0.8042732113452113;0.0008730344312737747;0.0014343996321406734;2.5804281574494676e-09;9.866745761536914e-09;4.132288770053508e-06;0.15013130498255844;;;
a551bec6813032b341f4d9cbb1419a19;GLO;SSP5-Base-2050;a551bec6813032b341f4d9cbb1419a19;market for pea seed, for sowing;pea seed, for sowing;kilogram;0.4489140922280228;0.000491543181657779;0.0009418349092365939;1.633823998073881e-09;2.933492973597334e-08;1.1865595832681006e-06;0.03408991830849116;;;
bed662c65b77a2f151383ef73800c74b;GLO;SSP5-Base-2050;bed662c65b77a2f151383ef73800c74b;market for nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;kilogram;689.3742689874033;3.910298161043147;2.0281048105136836;0.06551779339693584;9.96850918490207e-06;0.017217484308774386;218.4091721381796;;;
844d0ce34065043c0a8e16462c1b5b16;RoW;SSP5-Base-2050;844d0ce34065043c0a8e16462c1b5b16;market for clay;clay;kilogram;0.04733438955807188;3.5418422662306256e-05;8.155597612153123e-05;3.156087710880544e-11;6.809377456812939e-11;4.198718907317256e-08;0.0036337820431758664;;;
02b8255b30841e6c8016ee8fce101c05;RoW;SSP5-Base-2050;02b8255b30841e6c8016ee8fce101c05;market for dimethyl sulfate;dimethyl sulfate;kilogram;1.059534537927326;0.0016473669319695236;0.002449621060401798;1.0143870260305195e-08;7.839515028188711e-09;5.273618769785363e-06;0.21408754343376946;;;
25f94e2b602c829a79818ec5a88159d1;GLO;SSP5-Base-2050;25f94e2b602c829a79818ec5a88159d1;market for passenger car, electric, without battery;passenger car, electric, without battery;kilogram;4.916916070747103;0.034385297923511096;0.04469616692406092;2.1812126286949448e-07;3.303266142819324e-08;2.8420316506367497e-05;1.4604074904029232;;;
ddb83d9b3333ce3cd85f35228f4bd175;GLO;SSP5-Base-2050;ddb83d9b3333ce3cd85f35228f4bd175;market for malusil;malusil;kilogram;0.02781971186193578;2.8447892056261e-05;5.952447827754109e-05;3.187324342745569e-10;1.70459688152367e-10;8.354371948831829e-08;0.011876310011332953;;;
aa4064688a55d2ab6dba34727ba8bb9a;GLO;SSP5-Base-2050;aa4064688a55d2ab6dba34727ba8bb9a;market for atrazine;atrazine;kilogram;4.063172330976006;0.02990337937099258;0.016341394002739554;5.3381489674131586e-08;3.0807886905828916e-08;1.4637621733877756e-05;0.9241689561128344;;;
3f563a187a8cb5c34032e5a9c149aebf;GLO;SSP5-Base-2050;3f563a187a8cb5c34032e5a9c149aebf;market for acetanilide;acetanilide;kilogram;2.0442492700712136;0.0025417340170957;0.009197106063259512;2.102916675205923e-08;2.0016013315117253e-08;1.0414360978019305e-05;0.6971423572025196;;;
8e847a0f362fd40003dc197252bf59fa;GLO;SSP5-Base-2050;8e847a0f362fd40003dc197252bf59fa;market for solar collector glass tube, with silver mirror;solar collector glass tube, with silver mirror;kilogram;7.298220002823225;0.015527988410855398;0.08243960175015427;7.954324071530168e-08;2.7465844932266335e-08;1.3203473536340042e-05;0.34962659341887536;;;
