name;reference product;database;unit;production amount;location;code;activity type;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market for phthalic anhydride;phthalic anhydride;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;c3ca7fcf1e4022225a7f238a90856d10;market activity;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
market for methyl iodide;methyl iodide;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;27980de7957e679dff114e42e91b340b;market activity;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market for manure, liquid, swine;manure, liquid, swine;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;1570ed30478c327fe8781cb64d078c8c;market activity;1610;Support activities for crop production;34654;Excreta of animals useful for manure/fertilizer and fuel preparation;Chemical;Chemical products
market for intral;intral;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;402b50678a81bfca099c4660c2055d45;market activity;8910;Mining of chemical and fertilizer minerals;16120;Unroasted iron pyrites;OreMinFuel;Ores, minerals & fuels
market for spent activated carbon, granular;spent activated carbon, granular;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;8384c93d32ba8af571a4458aa4d0ab0d;market activity;20290;Manufacture of other chemical products n.e.c.;39000;Wastes or scraps;AgriForeAnim;Agricultural & forestry products
market for capacitor, for surface-mounting;capacitor, for surface-mounting;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;35e6073e2d8d406d04fcd1dbe566c25b;market activity;26100;Manufacture of electronic components and boards;47110;Electrical capacitors;MachElecTrans;Metal/electronic equipments & parts
market for transformer, high voltage use;transformer, high voltage use;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;2a3f8bc52f4ebd84542dbdd5fa5c9dab;market activity;27100;Manufacture of electric motors, generators, transformers and electricity di;46121;Electrical transformers;MachElecTrans;Metal/electronic equipments & parts
market for resistor, metal film type, through-hole mounting;resistor, metal film type, through-hole mounting;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;621a694295a9725001f6d24fba6ab307;market activity;26100;Manufacture of electronic components and boards;47120;Electrical resistors (except heating resistors);MachElecTrans;Metal/electronic equipments & parts
market for yarn, jute;yarn, jute;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;35ec28ca77e80f8ea81959cf07d6c056;market activity;13110;Preparation and spinning of textile fibres;26380;"Yarn of vegetable textile fibres other than cotton (including flax, jute, coir and true hemp); paper yarn";ProcBio;Textile
market for sodium pyrophosphate;sodium pyrophosphate;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;89834bea4e77c7c027cf002361948441;market activity;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market for fibre, polyester;fibre, polyester;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;a09e2b3f43dab96cacc1dd4bab15e737;market activity;20300;Manufacture of man-made fibres;35510;Synthetic filament tow and staple fibres, not carded or combed;PlastRub;Plastics & rubber products
market for cottonseed oil, crude;cottonseed oil, crude;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;076f157d3912ee401ae16c508fd857a7;market activity;10400;Manufacture of vegetable and animal oils and fats;21681;Cottonseed oil, crude;ProcBio;Food & beverages, animal feed
market for compressed air, 800 kPa gauge;compressed air, 800 kPa gauge;ecoinvent-3.9.1-cutoff;cubic meter;1.0;RoW;e07a552237c71a878093a9fd8ed355af;market activity;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
market for printed wiring board, through-hole mounted, unspecified, Pb free;printed wiring board, through-hole mounted, unspecified, Pb free;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;e12a4ef05c574fbfe5bbebc37120c754;market activity;26100;Manufacture of electronic components and boards;47130;Printed circuits;MachElecTrans;Metal/electronic equipments & parts
market for uranium, enriched 3.9%, in fuel element for light water reactor;uranium, enriched 3.9%, in fuel element for light water reactor;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;c52fc2a091f9166dbee48011e246c3c4;market activity;20110;Manufacture of basic chemicals;33620;"Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";OreMinFuel;Ores, minerals & fuels
market for sodium dithionite, anhydrous;sodium dithionite, anhydrous;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;136faafd9398fb964e1055efc004ec9a;market activity;20110;Manufacture of basic chemicals;34200;Basic inorganic chemicals n.e.c.;Chemical;Chemical products
market for nitrobenzene;nitrobenzene;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;6ce33874b5dcc67c29909b77cf75e4ff;market activity;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market for glass fibre;glass fibre;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;3ac7d8478a14a894284730281431383d;market activity;23100;Manufacture of glass and glass products;37120;Glass fibres and articles thereof, except woven fabrics;GlasNonMetal;Glass & other non-metallic products
market for wood preservative, water-based, indoor use, occasionally wet;wood preservative, water-based, indoor use, occasionally wet;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;eb5cd88e4206bdeebf5c74933fdea9fd;market activity;20210;Manufacture of pesticides and other agrochemical products;34500;Miscellaneous basic chemical products;Chemical;Chemical products
market for protein feed, 100% crude;protein feed, 100% crude;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;1c74f1ee61c449b14b8f6338542c4d5c;market activity;10800;Manufacture of prepared animal feeds;23319;Preparations used in animal feeding n.e.c.;ProcBio;Food & beverages, animal feed
market for oxalic acid;oxalic acid;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;cca06f330b2f0002b29e399f586471ef;market activity;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
market for sawlog and veneer log, meranti, debarked, measured as solid wood;sawlog and veneer log, meranti, debarked, measured as solid wood;ecoinvent-3.9.1-cutoff;cubic meter;1.0;RoW;79cafcef91f74dbfb6b0bd48bbcec6c1;market activity;2200;Logging;3100;Wood in the rough;AgriForeAnim;Agricultural & forestry products
market for expanded vermiculite;expanded vermiculite;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;aa15592df343a631cf04260bc4baca76;market activity;23990;Manufacture of other non-metallic mineral products n.e.c.;37990;Non-metallic mineral products n.e.c. (including mineral wool, expanded mineral materials, worked mica, article[…];GlasNonMetal;Glass & other non-metallic products
market for SOx retained, in lignite flue gas desulfurisation;SOx retained, in lignite flue gas desulfurisation;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;22b001cc716f2493337e6e93d2a10e1c;market activity;35100;Electric power generation, transmission and distribution;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
market for battery, lead acid, rechargeable, stationary;battery, lead acid, rechargeable, stationary;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;6fb5ffbf0e642eed3d415a143eab5079;market activity;27200;Manufacture of batteries and accumulators;46420;Electric accumulators;MachElecTrans;Metal/electronic equipments & parts
market for acetylene;acetylene;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;e3e3cbe9e498c875bb1db52e2e8b15b3;market activity;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market for chlorodifluoromethane;chlorodifluoromethane;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;2f630420c9f3bcd25d7b8b32bc2c8b42;market activity;20110;Manufacture of basic chemicals;34110;Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives;Chemical;Chemical products
market for isophthalic acid based unsaturated polyester resin;isophthalic acid based unsaturated polyester resin;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;f7246260eab45ab3c87506e982b1e3e8;market activity;20130;Manufacture of plastics and synthetic rubber in primary forms;34740;"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl es[…]";PlastRub;Plastics & rubber products
market for ammonium paratungstate;ammonium paratungstate;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;a8665246e3e6ad85404b373759a824e9;market activity;24200;Manufacture of basic precious and other non-ferrous metals;41601;Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];MetalAlloy;Basic metals & alloys, their semi-finished products
market for ferromanganese, high-coal, 74.5% Mn;ferromanganese, high-coal, 74.5% Mn;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;56f6adb593a2fc89f4576b93251260e6;market activity;24100;Manufacture of basic iron and steel;41112;Ferro-manganese;MetalAlloy;Basic metals & alloys, their semi-finished products
market for manganese sulfate;manganese sulfate;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;8734e2571c3aa1a17c2e28fe7a0712c4;market activity;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market for tantalum powder, capacitor-grade;tantalum powder, capacitor-grade;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;e377a106b47e2561933462fdb23f9588;market activity;24200;Manufacture of basic precious and other non-ferrous metals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
market for sawnwood, beam, softwood, dried (u=20%), planed;sawnwood, beam, softwood, dried (u=20%), planed;ecoinvent-3.9.1-cutoff;cubic meter;1.0;RoW;e8886746f01b33c0f9ef9863ee143db6;market activity;16100;Sawmilling and planing of wood;31101;Wood, sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6 mm, of coniferous wood;ProcBio;Wood, straw & cork
market for packaging, for pesticides;packaging, for pesticides;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;c4a9cde0c480f45f4a5aad5b92902c59;market activity;22200;Manufacture of plastics products;36490;"Other articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, o[…]";PlastRub;Plastics & rubber products
market for cadmium sludge from zinc electrolysis;cadmium sludge from zinc electrolysis;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;ac01f20865b343b1425a1ec8c5dba7f3;market activity;24200;Manufacture of basic precious and other non-ferrous metals;39367;Waste and scrap of tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium […];AgriForeAnim;Agricultural & forestry products
market for calcium carbonate, precipitated;calcium carbonate, precipitated;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;bc2c53ca3fe04d0ed1ff8a1a7706871a;market activity;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market for sodium silicate, without water, in 37% solution state;sodium silicate, without water, in 37% solution state;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;00ac13ad1e4664c4f86231ba99291693;market activity;20110;Manufacture of basic chemicals;34270;"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perb[…]";Chemical;Chemical products
market for iron pellet;iron pellet;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;0409a01e5c245a0dc2ae585a86d38efc;market activity;24100;Manufacture of basic iron and steel;41116;Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets[…];MetalAlloy;Basic metals & alloys, their semi-finished products
market for ethylene, pipeline system;ethylene, pipeline system;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;6c4fa173f51b224e2487ad86a8ca1364;market activity;19200;Manufacture of refined petroleum products;33421;Ethylene, propylene, butylene, butadiene;OreMinFuel;Ores, minerals & fuels
market for deinking emulsion, in paper production;deinking emulsion, in paper production;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;f4df67e293d5b11892de52d8488aa409;market activity;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market for carbon disulfide;carbon disulfide;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;8c3f424f308fea51a15db8431bbd4d3a;market activity;20110;Manufacture of basic chemicals;34231;"Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";Chemical;Chemical products
market for cottonseed meal;cottonseed meal;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;0d80fd67a66aae662253a6c856bd0ebd;market activity;10400;Manufacture of vegetable and animal oils and fats;23319;Preparations used in animal feeding n.e.c.;ProcBio;Food & beverages, animal feed
market for pyridine-compound;pyridine-compound;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;4969908456d767db6104dbb761751504;market activity;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market for succinic acid;succinic acid;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;0855753fb2d29bae1d22c4a233283322;market activity;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
market for diode, glass-, for surface-mounting;diode, glass-, for surface-mounting;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;29c306102280b9bf885699654fdfb2f8;market activity;26100;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments & parts
market for inductor, low value multilayer chip;inductor, low value multilayer chip;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;2ec3ac2ed5757a1cd0fbca2b1ca856eb;market activity;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
market for transistor, auxilliaries and energy use;transistor, auxilliaries and energy use;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;2da6fef6886cc91f5bad7f76a1cc4742;market activity;26100;Manufacture of electronic components and boards;47150;"Diodes, transistors and similar semi-conductor devices; photosensitive semi-conductor devices; light emitting […]";MachElecTrans;Metal/electronic equipments & parts
market for methylene diphenyl diisocyanate;methylene diphenyl diisocyanate;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;c15d7becd2020002d3237cad9dca28f5;market activity;20130;Manufacture of plastics and synthetic rubber in primary forms;34700;Plastics in primary forms;PlastRub;Plastics & rubber products
market for electric motor, electric passenger car;electric motor, electric passenger car;ecoinvent-3.9.1-cutoff;kilogram;1.0;GLO;e765c82ad8c0efc04c9544742d8a06db;market activity;27100;Manufacture of electric motors, generators, transformers and electricity di;46110;Electric motors, generators and the like;MachElecTrans;Metal/electronic equipments & parts
market for wood preservative, creosote;wood preservative, creosote;ecoinvent-3.9.1-cutoff;kilogram;1.0;RoW;c9820348d16044596fdc0481d548c3d2;market activity;20210;Manufacture of pesticides and other agrochemical products;34500;Miscellaneous basic chemical products;Chemical;Chemical products
