;location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
0a29c7d429543126bc2480b74aeb6f3a;GLO;SSP1-PkBudg500-2030;0a29c7d429543126bc2480b74aeb6f3a;market for alpha-naphthol;alpha-naphthol;kilogram;0.006941615578840291;9.865324704918556e-08;1.1393440693297656e-08;6.722955160765833e-06;0.6476480605608236;;;
e792832186cc7dd78939132f03d8d615;GLO;SSP1-PkBudg500-2030;e792832186cc7dd78939132f03d8d615;market for cadmium;cadmium;kilogram;0.08665117501304144;2.3979693874267026e-07;1.9622799534955932e-08;4.029267783297984e-05;0.22900789761386947;;;
02b8255b30841e6c8016ee8fce101c05;RoW;SSP1-PkBudg500-2030;02b8255b30841e6c8016ee8fce101c05;market for dimethyl sulfate;dimethyl sulfate;kilogram;0.0024792764845020018;3.6954173518627984e-08;6.705911787771552e-09;4.900473390816537e-06;0.19771063690187982;;;
87af8885dd58f0290b4d78321761cb62;GLO;SSP1-PkBudg500-2030;87af8885dd58f0290b4d78321761cb62;market for battery cell, Li-ion, NMC811;battery cell, Li-ion, NMC811;kilogram;0.6412777005954647;1.102807417935804e-06;9.21532095121525e-08;7.416472203707153e-05;2.7673699054483256;;;
938a376b236e5cda14feeecfe289a875;GLO;SSP1-PkBudg500-2030;938a376b236e5cda14feeecfe289a875;market for tube insulation, elastomere;tube insulation, elastomere;kilogram;0.016836561297385876;1.4649751879180885e-07;1.6712985029182807e-08;9.406505954102792e-06;0.7629771808361641;;;
911bd1f9214e55a3edf6844c7c81df19;GLO;SSP1-PkBudg500-2030;911bd1f9214e55a3edf6844c7c81df19;market for polyvinylfluoride;polyvinylfluoride;kilogram;0.010654442969279851;4.367875005166801e-07;4.1344809341038744e-08;2.0042107300099563e-05;3.8891681669522398;;;
aac155e741f84ae487f0c2ddef7e3169;World;SSP1-PkBudg500-2030;aac155e741f84ae487f0c2ddef7e3169;market for steel, unalloyed;steel, unalloyed;kilogram;0.0016217666661189076;1.6228874764696996e-08;6.054515934138869e-09;6.009440942162138e-06;0.21812609037269362;;;
9b9856d732f71b968c9b3f638b62556b;RoW;SSP1-PkBudg500-2030;9b9856d732f71b968c9b3f638b62556b;market for propylene, pipeline system;propylene, pipeline system;kilogram;0.008813905319330054;4.4620011328487816e-11;5.953737258036265e-09;2.3208341062305007e-06;0.6543433619196494;;;
89228ef0c848f289ebaab135ca2524a2;GLO;SSP1-PkBudg500-2030;89228ef0c848f289ebaab135ca2524a2;market for aluminium removed by turning, primarily dressing, computer numerical controlled;aluminium removed by turning, primarily dressing, computer numerical controlled;kilogram;0.4513194451074023;4.3470700058441454e-07;3.658090318841753e-08;2.6293446195303755e-05;0.4392825603108407;;;
f02db7dc2aa90b15c39e38e5b2871a63;RoW;SSP1-PkBudg500-2030;f02db7dc2aa90b15c39e38e5b2871a63;market for limestone, crushed, washed;limestone, crushed, washed;kilogram;2.8445987896669786e-05;8.816618143526342e-11;4.443632071051012e-11;2.342694605682963e-08;0.0006635982640164927;;;
14d101d34f42188d4b78945f55579c0f;GLO;SSP1-PkBudg500-2030;14d101d34f42188d4b78945f55579c0f;market for uranium ore, as U;uranium ore, as U;kilogram;0.054074569211732;7.560486949368746e-08;1.7889785664874084e-07;0.00010631331860837335;9.133870723230698;;;
9baa0c28069216dd300d0095910cf03f;RoW;SSP1-PkBudg500-2030;9baa0c28069216dd300d0095910cf03f;market for acrylic acid;acrylic acid;kilogram;0.005737121882829438;1.8593500887113395e-08;7.229353113283551e-09;3.0848683653695027e-06;0.4056476478749118;;;
cdba9355b139008f847da34ce617c324;RoW;SSP1-PkBudg500-2030;cdba9355b139008f847da34ce617c324;market for calcium carbide, technical grade;calcium carbide, technical grade;kilogram;0.0016291477975085922;1.0924914640533364e-07;8.957906448250127e-09;4.888782950536909e-06;0.11445554944067178;;;
ea055e0bb8c68348475de49d74a5807b;RoW;SSP1-PkBudg500-2030;ea055e0bb8c68348475de49d74a5807b;market for tetrachloroethylene;tetrachloroethylene;kilogram;0.015659806706489754;3.733875594131085e-10;1.5370069395896863e-08;7.54316789156517e-06;0.2003626775206633;;;
45ac1e0896998a089f71c0f1ed98c481;GLO;SSP1-PkBudg500-2030;45ac1e0896998a089f71c0f1ed98c481;market for fava bean seed, for sowing;fava bean seed, for sowing;kilogram;0.0010898276356774744;6.9757810363771794e-09;2.7404174701559017e-08;8.25304296467857e-06;0.0434051032673126;;;
7be7022536a546729b3f348653fdd668;GLO;SSP1-PkBudg500-2030;7be7022536a546729b3f348653fdd668;market for permanent magnet, for electric motor;permanent magnet, for electric motor;kilogram;1.2881375034012386;8.169003290531008e-05;1.5150041325319542e-07;6.931067894794715e-05;401.3992598680899;;;
71736cf432aeb43d52148caed58fa023;GLO;SSP1-PkBudg500-2030;71736cf432aeb43d52148caed58fa023;market for liquid crystal display, minor components, auxilliaries and assembly effort;liquid crystal display, minor components, auxilliaries and assembly effort;kilogram;1.2378869878044179;1.1266160990110885e-06;1.153855556267923e-07;7.170803649472747e-05;1.4722780964037963;;;
ab329c5918a74731f11014e1b995c174;RoW;SSP1-PkBudg500-2030;ab329c5918a74731f11014e1b995c174;market for ethanol, without water, in 95% solution state, from fermentation;ethanol, without water, in 95% solution state, from fermentation;kilogram;0.001151730311665286;6.782205315846713e-09;2.0180227031940192e-08;4.5864852506772525e-06;0.043756096407693845;;;
189d143c6efd2310d7522b03abb89435;GLO;SSP1-PkBudg500-2030;189d143c6efd2310d7522b03abb89435;market for inert material landfill;inert material landfill;unit;12089.777151885892;0.024605974422238996;0.011647770777514135;4.589228919767538;750789.9639738608;;;
bbb569bf643d66479116ca24bdc4b122;RoW;SSP1-PkBudg500-2030;bbb569bf643d66479116ca24bdc4b122;market for cationic resin;cationic resin;kilogram;0.009564931135809527;2.3060351134832133e-08;6.7790166810789096e-09;3.5539116157588355e-06;0.27037326149063085;;;
85cd26020de18a824dd8d611628a6cbc;GLO;SSP1-PkBudg500-2030;85cd26020de18a824dd8d611628a6cbc;market for titanium tetrachloride;titanium tetrachloride;kilogram;0.004718764383613214;1.7718023899199908e-07;3.357520586895561e-08;2.9829203176081552e-05;0.43740701531326975;;;
aeb04e517b8ac5aea43056699552b58c;GLO;SSP1-PkBudg500-2030;aeb04e517b8ac5aea43056699552b58c;market for orbencarb;orbencarb;kilogram;0.013301688944505705;3.0671138990992184e-07;3.3037947426224485e-08;1.6735014950666574e-05;1.0658004072500116;;;
8dedd58e9f3b2406b7356dd61b6389f0;GLO;SSP1-PkBudg500-2030;8dedd58e9f3b2406b7356dd61b6389f0;market for reformate;reformate;kilogram;0.00449400077666149;3.4895345162281022e-09;3.790906436931338e-09;1.722267964859798e-06;0.5190593300655109;;;
2ba127601085d3c181813d9d3c33b22a;RoW;SSP1-PkBudg500-2030;2ba127601085d3c181813d9d3c33b22a;market for nitrogen, liquid;nitrogen, liquid;kilogram;0.0001325178761826573;1.815350864689252e-08;4.45848498088162e-10;2.3025564547674374e-07;0.005172359355315032;;;
7a910ec794edd8bf61176584f5c241ea;GLO;SSP1-PkBudg500-2030;7a910ec794edd8bf61176584f5c241ea;market for potato seed, for setting;potato seed, for setting;kilogram;0.0007179346137647083;6.721050279187266e-09;3.1341610315244232e-09;1.0694145294540526e-06;0.02209710740305093;;;
3e8da9aba64a29f8d18f22c4aa6ce5f1;GLO;SSP1-PkBudg500-2030;3e8da9aba64a29f8d18f22c4aa6ce5f1;market for long liner, steel;long liner, steel;kilogram;0.00824052184353374;4.780364061663585e-08;9.877032263290131e-09;2.0552157001141592e-05;0.2086726819727388;;;
fa7984b75011b60d4976e9a486e70f4b;GLO;SSP1-PkBudg500-2030;fa7984b75011b60d4976e9a486e70f4b;market for oat grain, feed;oat grain, feed;kilogram;0.0010711675373936108;7.959914587610814e-09;3.207850605277508e-08;1.6146741634524176e-06;0.035471245671580255;;;
357931d7166ed6247597aff9d82bbe13;GLO;SSP1-PkBudg500-2030;357931d7166ed6247597aff9d82bbe13;market for plug, inlet and outlet, for network cable;plug, inlet and outlet, for network cable;unit;0.00037224240062727116;1.8330600829964523e-09;6.122241148446078e-10;5.583110961763343e-07;0.006367710839476545;;;
93c8b03a4a4b0330b05b2eca6a886ce1;GLO;SSP1-PkBudg500-2030;93c8b03a4a4b0330b05b2eca6a886ce1;market for thermal storage system, solar tower power plant, 20 MW;thermal storage system, solar tower power plant, 20 MW;unit;1535017.7041570912;0.04221376182771441;0.024554971423698686;11.662253721120727;523169.02338928846;;;
6349a7ad374eb2a24b5a2fafbf08fc2d;RoW;SSP1-PkBudg500-2030;6349a7ad374eb2a24b5a2fafbf08fc2d;market for cement, CEM V/B;cement, CEM V/B;kilogram;0.0003639996596573031;5.254058321559694e-09;1.5142328572929104e-09;6.571311055834381e-07;0.016015498814629697;;;
79e04f0f782eea0d15225b8a6887e916;GLO;SSP1-PkBudg500-2030;79e04f0f782eea0d15225b8a6887e916;market for resistor, surface-mounted;resistor, surface-mounted;kilogram;0.05800911982113346;2.138029634531621e-06;7.730019865955229e-07;0.0007010176006204141;2.9903074580356925;;;
45f75757913743e095a46550e2b5c82c;RoW;SSP1-PkBudg500-2030;45f75757913743e095a46550e2b5c82c;market for glued solid timber;glued solid timber;cubic meter;0.9786092161562079;5.771041642957162e-06;1.8904547553795704e-05;0.0006251543290829263;14.857785479252035;;;
6bbb367fa3e03a1a151f4277a6fd81ae;GLO;SSP1-PkBudg500-2030;6bbb367fa3e03a1a151f4277a6fd81ae;market for perfluoropentane;perfluoropentane;kilogram;0.02093501803170086;1.438603557575209e-07;5.586335583228822e-08;2.5451931197212453e-05;3.6088502203659028;;;
c5dc217b84ab63fc2eff05a2fe605a9d;GLO;SSP1-PkBudg500-2030;c5dc217b84ab63fc2eff05a2fe605a9d;market for intermodal shipping container, 20-foot;intermodal shipping container, 20-foot;unit;211.76684924645764;0.0002617888233338703;3.523251759292663e-05;0.05548866400176136;701.602195398984;;;
1ce941ebffd0f8a255bfdf419e79d230;GLO;SSP1-PkBudg500-2030;1ce941ebffd0f8a255bfdf419e79d230;market for aluminium removed by milling, large parts;aluminium removed by milling, large parts;kilogram;0.45040887424934606;2.904259830302347e-07;3.412990140154437e-08;2.4995706424079153e-05;0.4142050662552309;;;
3d183a4bd12bfa5db466fa7eda38540c;GLO;SSP1-PkBudg500-2030;3d183a4bd12bfa5db466fa7eda38540c;market for iron(III) chloride, without water, in a 12% iron solution state;iron(III) chloride, without water, in a 12% iron solution state;kilogram;0.0006283558810313559;2.5398003777907208e-08;1.4521416290737206e-09;1.0317539924703885e-06;0.02428543148494636;;;
70a53eeff24f30252a6b03a19a0ff898;GLO;SSP1-PkBudg500-2030;70a53eeff24f30252a6b03a19a0ff898;market for aluminium removed by milling, small parts;aluminium removed by milling, small parts;kilogram;0.4508542748083092;3.6100022374036077e-07;3.532879684269779e-08;2.5637330647696043e-05;0.42647157997863516;;;
125956b325ebd0216cd54ca18eb694f7;RoW;SSP1-PkBudg500-2030;125956b325ebd0216cd54ca18eb694f7;market for containerboard, linerboard;containerboard, linerboard;kilogram;0.0008491606980212958;1.1340983972391314e-08;9.228033079757968e-09;2.017355004622316e-06;0.04799156614187994;;;
cadcc417e09bdec6949ffd16eb0e5c2c;GLO;SSP1-PkBudg500-2030;cadcc417e09bdec6949ffd16eb0e5c2c;market for silky fibre;silky fibre;kilogram;0.0035748149668025572;8.164577539828025e-08;2.1149439939166677e-08;8.085557159064375e-06;0.2380587221859522;;;
7bb23e0479d9f6b4ab43bb5a4d43d8f9;GLO;SSP1-PkBudg500-2030;7bb23e0479d9f6b4ab43bb5a4d43d8f9;market for precious metal from electronics scrap, in anode slime;precious metal from electronics scrap, in anode slime;kilogram;0.061253086540819325;9.388609901054754e-07;2.572934304467866e-07;0.0013588573879953437;3.6090439557796348;;;
e9e4f17a4a1fd2781ac740b638a6d845;RoW;SSP1-PkBudg500-2030;e9e4f17a4a1fd2781ac740b638a6d845;market for indium tin oxide powder, nanoscale, for sputtering target;indium tin oxide powder, nanoscale, for sputtering target;kilogram;0.2591785138803747;1.0135793405793883e-06;7.312222170946357e-08;0.00012724730467075134;0.9222745020651368;;;
bd3e39f783dd3ec20d9c70ed139efc2c;GLO;SSP1-PkBudg500-2030;bd3e39f783dd3ec20d9c70ed139efc2c;market for blast furnace;blast furnace;unit;953778.152112778;1.3638825182092718;0.6743645342336165;553.209254465677;6244088.441119695;;;
c09ff9913ddd9c6739f44bd3665cfa0f;RoW;SSP1-PkBudg500-2030;c09ff9913ddd9c6739f44bd3665cfa0f;market for bundle, energy wood, measured as dry mass;bundle, energy wood, measured as dry mass;kilogram;0.000421213847706312;6.611982867326449e-10;7.531044645520928e-09;1.1604858337926271e-07;0.005990185552379259;;;
22b001cc716f2493337e6e93d2a10e1c;GLO;SSP1-PkBudg500-2030;22b001cc716f2493337e6e93d2a10e1c;market for SOx retained, in lignite flue gas desulfurisation;SOx retained, in lignite flue gas desulfurisation;kilogram;0.0004189677062682098;2.5708625640445474e-09;8.951073556703006e-09;6.621925985668397e-06;0.013678753943564463;;;
6ca84afd2a960b89a878add572e23ed8;GLO;SSP1-PkBudg500-2030;6ca84afd2a960b89a878add572e23ed8;market for gadolinium oxide;gadolinium oxide;kilogram;6.313815305178645;0.0005432352302164978;7.084406161970586e-07;0.00029400301937168447;65.66194810019975;;;
e48713ab107b39d59d4dc337fc7fe6fc;RoW;SSP1-PkBudg500-2030;e48713ab107b39d59d4dc337fc7fe6fc;market for sodium metasilicate pentahydrate, 58% active substance, powder;sodium metasilicate pentahydrate, 58% active substance, powder;kilogram;0.0016355871374197162;5.7791744026262366e-08;4.068653929912127e-09;6.024996760860761e-06;0.09635148852838635;;;
c27641648029d80a71c39e81f15ff491;GLO;SSP1-PkBudg500-2030;c27641648029d80a71c39e81f15ff491;market for electric motor, vehicle;electric motor, vehicle;kilogram;0.011905831961436554;1.1260119894258278e-07;3.0043320341203164e-08;3.76225275488283e-05;0.29217419736816297;;;
afee9b708d26656398e819c28a1ec87f;GLO;SSP1-PkBudg500-2030;afee9b708d26656398e819c28a1ec87f;market for used nitrate salts, for solar power application;used nitrate salts, for solar power application;kilogram;0.18085008462011315;3.985053493907798e-09;2.889658748066761e-09;1.1533883152662357e-06;0.06130902074964227;;;
66cf55a4fb714d9c6cfbafbdeca8b4c2;GLO;SSP1-PkBudg500-2030;66cf55a4fb714d9c6cfbafbdeca8b4c2;market for eucalyptus seedling, for planting;eucalyptus seedling, for planting;unit;0.0002855195183681541;1.6741075476893882e-09;4.355303364756813e-10;2.069034516371474e-07;0.009865223500096247;;;
683f869780ee789d92d3b2a737534a44;GLO;SSP1-PkBudg500-2030;683f869780ee789d92d3b2a737534a44;market for steel, chromium steel 18/8, hot rolled;steel, chromium steel 18/8, hot rolled;kilogram;0.003850903071163492;1.585378524475635e-07;1.886867450542781e-08;4.267063750322235e-05;0.3292636458415271;;;
4bb93ae2739a569b08365ff28bfce4bf;GLO;SSP1-PkBudg500-2030;4bb93ae2739a569b08365ff28bfce4bf;market for soybean seed, for sowing;soybean seed, for sowing;kilogram;0.0006401225860826743;6.3903966662836405e-09;3.139303987856514e-08;4.708811436216622e-06;0.024301256762306198;;;
7dcf0376345b18522b0d450be4259bca;GLO;SSP1-PkBudg500-2030;7dcf0376345b18522b0d450be4259bca;market for anaerobic digestion plant, for sewage sludge;anaerobic digestion plant, for sewage sludge;unit;298.09792752534463;0.0023986362025808826;0.001219105482434911;0.6000959143144569;13843.32502163867;;;
379e1d772d6bcf2ad8ed50deef291bb1;GLO;SSP1-PkBudg500-2030;379e1d772d6bcf2ad8ed50deef291bb1;market for solvent for paint;solvent for paint;kilogram;0.004818364615292081;1.0804425382317377e-08;3.905010977460921e-09;1.5670248166853913e-06;0.5358497385927545;;;
c00acfadda185ef372bf9524bb0c6a33;GLO;SSP1-PkBudg500-2030;c00acfadda185ef372bf9524bb0c6a33;market for organic potassium fertiliser, as K2O;organic potassium fertiliser, as K2O;kilogram;0.0005064753230740475;4.634954844772122e-09;8.795569200299475e-10;4.1632630180129994e-07;0.017478106792096083;;;
2c919e554f5feca1f32ce2b355053cbc;RoW;SSP1-PkBudg500-2030;2c919e554f5feca1f32ce2b355053cbc;market for sulfate pulp, unbleached;sulfate pulp, unbleached;kilogram;0.0012713150593179864;5.36040404273437e-09;2.6818346328297156e-08;3.211654695948329e-06;0.03866922877293987;;;
028231b9b9dedf2701eccd92ac8b3b58;GLO;SSP1-PkBudg500-2030;028231b9b9dedf2701eccd92ac8b3b58;market for cottonseed, organic, for sowing;cottonseed, organic, for sowing;kilogram;0.00014195002314862484;4.69475574582228e-09;2.2978910498971808e-08;6.305080707562855e-07;0.004990979410274009;;;
69fb079c1ab8998b9004b714b3ea9d9b;RoW;SSP1-PkBudg500-2030;69fb079c1ab8998b9004b714b3ea9d9b;market for diammonium phosphate;diammonium phosphate;kilogram;0.0024051370919814493;2.3544055155191183e-08;1.1620725744424124e-08;6.284465167196501e-06;0.13981141184079054;;;
aa4064688a55d2ab6dba34727ba8bb9a;GLO;SSP1-PkBudg500-2030;aa4064688a55d2ab6dba34727ba8bb9a;market for atrazine;atrazine;kilogram;0.016442518433021032;2.2389720917571272e-07;2.5690128734685745e-08;1.2820363335420943e-05;0.8580977822056539;;;
b18880bba2369a5e12bd69ad239dcbf9;GLO;SSP1-PkBudg500-2030;b18880bba2369a5e12bd69ad239dcbf9;market for battery, Li-ion, NMC111, rechargeable, prismatic;battery, Li-ion, NMC111, rechargeable, prismatic;kilogram;1.4730876029584838;1.243316268625074e-06;9.351880547467114e-08;7.58510805638777e-05;2.5418803087657813;;;
538db6017d8946645d0ea260489dce88;GLO;SSP1-PkBudg500-2030;538db6017d8946645d0ea260489dce88;market for packaging glass, brown;packaging glass, brown;kilogram;0.0013207495455021213;1.683617961049475e-08;5.120191595734685e-09;2.400262691623181e-06;0.10405746165811552;;;
232ec32a22884075e0bdb3821c15aa6e;GLO;SSP1-PkBudg500-2030;232ec32a22884075e0bdb3821c15aa6e;market for cathode, for aluminium electrolysis;cathode, for aluminium electrolysis;kilogram;0.003731051509904287;3.340455487545101e-08;1.11162841156757e-08;8.728946825786374e-06;0.2889310588507313;;;
e7e751b79636caff3689880ed4426e1b;GLO;SSP1-PkBudg500-2030;e7e751b79636caff3689880ed4426e1b;market for ferroniobium, 66% Nb;ferroniobium, 66% Nb;kilogram;0.009949146964724731;1.945722906691306e-07;6.847170039776952e-08;0.00041823238662143153;2.239269915778147;;;
308fd11f485d10007c081529250aabf6;GLO;SSP1-PkBudg500-2030;308fd11f485d10007c081529250aabf6;market for integrated battery interface system, for Li-ion battery;integrated battery interface system, for Li-ion battery;kilogram;0.5380868616177001;1.8277513290420597e-06;1.9108701552040664e-07;0.0001892059920702661;2.052119414157503;;;
6bca334cb5420a1a5f4bb9728dede03b;GLO;SSP1-PkBudg500-2030;6bca334cb5420a1a5f4bb9728dede03b;market for kiwi;kiwi;kilogram;0.0007362672012388336;2.1163160070676853e-08;4.025615744463042e-09;1.12450739443288e-06;0.025444853974604522;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
