activity type;database;name;production amount;code;unit;reference product;location;ISIC_num;ISIC_name;CPC_num;CPC_name;prod_category;prod_sub_category
market activity;ecoinvent-3.9.1-cutoff;market for sulfur;1.0;aaaab2e131889d2e59ef6c8e582a8d0e;kilogram;sulfur;GLO;6200;Extraction of natural gas;34520;Sulphur, except sublimed sulphur, precipitated sulphur and colloidal sulphur;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for plywood;1.0;f9fde136b641f706b93b33584820241f;cubic meter;plywood;RoW;16210;Manufacture of veneer sheets and wood-based panels;31450;Plywood, veneer panels and similar laminated wood of bamboo;ProcBio;Wood, straw & cork
market activity;ecoinvent-3.9.1-cutoff;market for chemical, organic;1.0;ffcaa146be28caec479e80630f82994c;kilogram;chemical, organic;GLO;20100;Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for citric acid;1.0;db6db4cff0259b6f843098f57ea18be0;kilogram;citric acid;GLO;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for potassium carbonate;1.0;67d4895270858309aad2da86ddf21466;kilogram;potassium carbonate;GLO;20110;Manufacture of basic chemicals;34240;"Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for fodder beet, Swiss integrated production;1.0;a1216e2aebabf2178d9e5b478c027d49;kilogram;fodder beet, Swiss integrated production;GLO;1190;Growing of other non-perennial crops;1919;Forage products, n.e.c.;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for paper, woodcontaining, supercalendered;1.0;02175d13c0d086ee5e8e764a49f9ae12;kilogram;paper, woodcontaining, supercalendered;RoW;17010;Manufacture of pulp, paper and paperboard;32100;Pulp, paper and paperboard;ProcBio;Pulp & paper
market activity;ecoinvent-3.9.1-cutoff;market for lime, hydraulic;1.0;e48b43af66fe1564ea0402c209878322;kilogram;lime, hydraulic;RoW;23940;Manufacture of cement, lime and plaster;37420;Quicklime, slaked lime and hydraulic lime;GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for methyl acetate;1.0;7cafb3d03c38787c577b8969a395d32f;kilogram;methyl acetate;GLO;20110;Manufacture of basic chemicals;34140;Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated, sulphonated, […];Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for 3-methylpyridine;1.0;46e81e7bf63d5ad310015aa7c7d2172a;kilogram;3-methylpyridine;RoW;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for 4-tert-butyltoluene;1.0;809850cb8729ba9ed956f6e7b6c49780;kilogram;4-tert-butyltoluene;RoW;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for napropamide;1.0;3249020938f10bd074cfa20c818cd12d;kilogram;napropamide;GLO;20210;Manufacture of pesticides and other agrochemical products;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for hard coal;1.0;d9ed6c3ba3395e0b256feb6ff05a9b23;kilogram;hard coal;RoW;5100;Mining of hard coal;11010;Hard coal;OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for natural gas, low pressure;1.0;63c1ac90c04ce17ee2378c39a2ce6849;cubic meter;natural gas, low pressure;RoW;35200;"Manufacture of gas; distribution of gaseous fuels through mains";69120;Gas distribution through mains (on own account);OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for fava bean seed, organic, for sowing;1.0;5995c0d32558d6771773970dca58798b;kilogram;fava bean seed, organic, for sowing;GLO;1640;Seed processing for propagation;1260;Vegetable seeds, except beet seeds;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for lentil seed, for sowing;1.0;d995bf500d86df1922024dbd69dcfaed;kilogram;lentil seed, for sowing;GLO;1640;Seed processing for propagation;1704;Lentils, dry;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for butane;1.0;1b8cbe73a21ba46c2e03297a996d2e7a;kilogram;butane;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for copper oxide;1.0;1f4debd8c2b5365631a4f1b5ef851db1;kilogram;copper oxide;GLO;20110;Manufacture of basic chemicals;34220;"Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for landed anchovy by-catch, fresh;1.0;f24569a0e57c6ee3e8817a20bdbc49c9;kilogram;landed anchovy by-catch, fresh;GLO;3110;Marine fishing;4261;Other wild pelagic fish, live, fresh or chilled;AgriForeAnim;Live animal, fish & their products
market activity;ecoinvent-3.9.1-cutoff;market for electronic component, active, unspecified;1.0;03bdcafa6ca2fbbb6ba2ed5a03d0a4b5;kilogram;electronic component, active, unspecified;GLO;26100;Manufacture of electronic components and boards;47100;"Electronic valves and tubes; electronic components; parts thereof";MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for maneb;1.0;6cc7639016af711f8ff6673637f63b0b;kilogram;maneb;GLO;20110;Manufacture of basic chemicals;34662;Fungicides;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for cocoons;1.0;2429dcff71766f45fcd5a85d6c700c9b;kilogram;cocoons;RoW;1490;Raising of other animals;2944;Silk-worm cocoons suitable for reeling;AgriForeAnim;Live animal, fish & their products
market activity;ecoinvent-3.9.1-cutoff;market for nitrobenzene;1.0;6ce33874b5dcc67c29909b77cf75e4ff;kilogram;nitrobenzene;RoW;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for hydrogen, gaseous;1.0;c83ccaeb957e10a44b7b02cc09d026ad;kilogram;hydrogen, gaseous;GLO;19200;Manufacture of refined petroleum products;34210;"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for small pelagic fish, fresh;1.0;153c7eafa83a83f8d01d8b3a725afd09;kilogram;small pelagic fish, fresh;GLO;3110;Marine fishing;4261;Other wild pelagic fish, live, fresh or chilled;AgriForeAnim;Live animal, fish & their products
market activity;ecoinvent-3.9.1-cutoff;market for wood preservative, organic salt, Cr-free;1.0;0e4914e3ae35460b4a1ad962c39cead4;kilogram;wood preservative, organic salt, Cr-free;GLO;20210;Manufacture of pesticides and other agrochemical products;34500;Miscellaneous basic chemical products;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for sulfur trioxide;1.0;d3575708df6d299e63624c8d0456c52e;kilogram;sulfur trioxide;RoW;20110;Manufacture of basic chemicals;34210;"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for iron pellet;1.0;0409a01e5c245a0dc2ae585a86d38efc;kilogram;iron pellet;GLO;24100;Manufacture of basic iron and steel;41116;Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets[…];MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for copper telluride cement;1.0;e4c3d4f9118063ffde97605b3feef170;kilogram;copper telluride cement;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41411;"Copper mattes; cement copper";MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for potassium chloride;1.0;822572aa84d95496441260a2ea733f00;kilogram;potassium chloride;RoW;20120;Manufacture of fertilizers and nitrogen compounds;34631;Potassium chloride (muriate of potash);Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for bitumen seal;1.0;4b7b620b2d0bdf7250fa199dee87bc07;kilogram;bitumen seal;GLO;23990;Manufacture of other non-metallic mineral products n.e.c.;37940;Bituminous mixtures based on natural and artificial stone materials and bitumen, natural asphalt or related su[…];GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for slab and siding, hardwood, wet, measured as dry mass;1.0;1c2c1112d2f701572ba1b0efd739eae0;kilogram;slab and siding, hardwood, wet, measured as dry mass;RoW;16100;Sawmilling and planing of wood;31000;Products of wood, cork, straw and plaiting materials;ProcBio;Wood, straw & cork
market activity;ecoinvent-3.9.1-cutoff;market for tin;1.0;ddff069daa805b575e737187192b3402;kilogram;tin;GLO;24320;Casting of non-ferrous metals;41443;Tin, unwrought;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for fibre, polyester;1.0;a09e2b3f43dab96cacc1dd4bab15e737;kilogram;fibre, polyester;GLO;20300;Manufacture of man-made fibres;35510;Synthetic filament tow and staple fibres, not carded or combed;PlastRub;Plastics & rubber products
market activity;ecoinvent-3.9.1-cutoff;market for polystyrene foam slab, 10% recycled;1.0;a2694f60fef1087b50a2caa4fb1c602d;kilogram;polystyrene foam slab, 10% recycled;GLO;22200;Manufacture of plastics products;36300;Semi-manufactures of plastics;PlastRub;Plastics & rubber products
market activity;ecoinvent-3.9.1-cutoff;market for silicon, single crystal, Czochralski process, photovoltaics;1.0;67ece99ef0c5d14c8608c570092a6ee5;kilogram;silicon, single crystal, Czochralski process, photovoltaics;RoW;20110;Manufacture of basic chemicals;34000;Basic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for printed wiring board, mounted mainboard, desktop computer, Pb containing;1.0;996d953c73437245026e2b8b04b09a9b;kilogram;printed wiring board, mounted mainboard, desktop computer, Pb containing;GLO;26100;Manufacture of electronic components and boards;47160;Electronic integrated circuits;MachElecTrans;Metal/electronic equipments & parts
market activity;ecoinvent-3.9.1-cutoff;market for lauric diethanolamide;1.0;23b173bfc900086e60d679f6a95f0b55;kilogram;lauric diethanolamide;GLO;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for fennel;1.0;a0eabacaccf5fef59bc32f5879f51a0c;kilogram;fennel;GLO;1130;Growing of vegetables and melons, roots and tubers;1290;Vegetables, fresh, n.e.c.;AgriForeAnim;Agricultural & forestry products
market activity;ecoinvent-3.9.1-cutoff;market for nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;1.0;bed662c65b77a2f151383ef73800c74b;kilogram;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;GLO;20110;Manufacture of basic chemicals;33710;Fuel elements (cartridges), non-irradiated, for nuclear reactors;OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for textile, kenaf;1.0;14cef19bdae1d765494c60b83267703e;kilogram;textile, kenaf;GLO;13120;Weaving of textiles;26570;Woven fabrics of jute and other textile bast fibres (except flax, true hemp and ramie);ProcBio;Textile
market activity;ecoinvent-3.9.1-cutoff;market for compressed air, 1000 kPa gauge;1.0;ad5289e37c6d90f742c5f33e78facdf9;cubic meter;compressed air, 1000 kPa gauge;RoW;20110;Manufacture of basic chemicals;34250;"Salts of oxometallic or peroxometallic acids; colloidal precious metals and compounds thereof; inorganic and o[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for o-aminophenol;1.0;9c13dc5ebee4c8ded24ba23fe23f600e;kilogram;o-aminophenol;GLO;20110;Manufacture of basic chemicals;34100;Basic organic chemicals;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for limestone, crushed, for mill;1.0;80668cba452d7daa47ec2b932c503fd2;kilogram;limestone, crushed, for mill;RoW;8100;Quarrying of stone, sand and clay;15200;"Gypsum; anhydrite; limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of[…]";OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for expanded vermiculite;1.0;aa15592df343a631cf04260bc4baca76;kilogram;expanded vermiculite;GLO;23990;Manufacture of other non-metallic mineral products n.e.c.;37990;Non-metallic mineral products n.e.c. (including mineral wool, expanded mineral materials, worked mica, article[…];GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for naphtha;1.0;9d6d08d5fd9a3978808fba0caab907a2;kilogram;naphtha;RoW;19200;Manufacture of refined petroleum products;33330;Naphtha;OreMinFuel;Ores, minerals & fuels
market activity;ecoinvent-3.9.1-cutoff;market for aluminium alloy, metal matrix composite;1.0;1e1be921bc2277cab46773ca5ef3d347;kilogram;aluminium alloy, metal matrix composite;GLO;24200;Manufacture of basic precious and other non-ferrous metals;41431;Unwrought aluminium;MetalAlloy;Basic metals & alloys, their semi-finished products
market activity;ecoinvent-3.9.1-cutoff;market for sodium silicate, spray powder, 80%;1.0;8ff8021cced130c0e72b1b341b0b21b4;kilogram;sodium silicate, spray powder, 80%;RoW;20110;Manufacture of basic chemicals;34270;"Cyanides, cyanide oxides and complex cyanides; fulminates, cyanates and thiocyanates; silicates; borates; perb[…]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for expanded clay;1.0;7afc4f3a48f77acf9906be359744e632;kilogram;expanded clay;GLO;23990;Manufacture of other non-metallic mineral products n.e.c.;37990;Non-metallic mineral products n.e.c. (including mineral wool, expanded mineral materials, worked mica, article[…];GlasNonMetal;Glass & other non-metallic products
market activity;ecoinvent-3.9.1-cutoff;market for dried roughage store, air dried, solar;1.0;4759ac630b8982975b11cf4d2d210a04;cubic meter;dried roughage store, air dried, solar;GLO;41000;Construction of buildings;53121;Industrial buildings;Construction;Construction
market activity;ecoinvent-3.9.1-cutoff;market for skimmed milk, from cow milk;1.0;53a765a2aa42f94cfc5c92eb81a18291;kilogram;skimmed milk, from cow milk;GLO;10500;Manufacture of dairy products;22110;Processed liquid milk;ProcBio;Food & beverages, animal feed
market activity;ecoinvent-3.9.1-cutoff;market for oxygen, liquid;1.0;7b1c78870de54bd3dd8e2c44e512eea2;kilogram;oxygen, liquid;RoW;20110;Manufacture of basic chemicals;34210;"Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for chloridazon;1.0;60391cd11307b0ca5082770ce0baec14;kilogram;chloridazon;GLO;20110;Manufacture of basic chemicals;34663;Herbicides, anti-sprouting products and plant-growth regulators;Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for dimethylamine;1.0;a37c5cb5a0b59c20939157f6314e66b4;kilogram;dimethylamine;RoW;20110;Manufacture of basic chemicals;34150;"Amine-function compounds; oxygen-function amino-compounds, except lysine and its esters and salts thereof and […]";Chemical;Chemical products
market activity;ecoinvent-3.9.1-cutoff;market for fish canning, large fish;1.0;38cb185f1f795655d17d83c508ff85b8;kilogram;fish canning, large fish;GLO;10200;Processing and preserving of fish, crustaceans and molluscs;21200;Prepared and preserved fish, crustaceans, molluscs and other aquatic invertebrates;ProcBio;Food & beverages, animal feed
market activity;ecoinvent-3.9.1-cutoff;market for stone meal;1.0;623750edd0034776efcc02e52a42352b;kilogram;stone meal;GLO;8910;Mining of chemical and fertilizer minerals;34649;Other mineral or chemical fertilizers containing at least two nutrients (nitrogen, phosphate, potash), n.e.c.;Chemical;Chemical products
